Record_ID,Name,Age,Salary,Date_Joined,Department,Performance_Score,Status,Outlier_Flag,Validation_Flag,Comments
18,Heather Hill,61.0,,2017-07-04,Finance,3.66,On Leave,Normal,Valid,Struggles with deadlines
1771,Lisa Jones,41.0,109051.64,2015-04-18,Sales,,Inactive,Normal,,Exceeds expectations
1889,Lindsey Martin,,79554.59,2015-09-30,Marketing,1.69,Active,,Invalid,Struggles with deadlines
1643,Patricia Barnes,,,2024-04-22,Finance,1.1,On Leave,,,Exceeds expectations
2317,Joanne Short,51.0,,2016-02-09,HR,,Inactive,Normal,Valid,Great performer
133,Kristy Shea,,131098.16,2020-04-05,Marketing,,On Leave,,Invalid,Great performer
5397,Shane Stokes,29.0,87298.07,2022-11-16,Sales,3.99,Active,Normal,Valid,Struggles with deadlines
2772,Michael Rangel,,,2021-09-21,IT,,Inactive,,Valid,Exceeds expectations
9855,Amanda Jones,,94065.81,2023-04-23,Finance,,On Leave,,Valid,
8422,Dorothy Mcdonald,67.0,,2023-02-18,Sales,,Active,Outlier,Valid,Needs improvement in time management
1096,Travis Russell,,89875.01,2024-06-11,Finance,,On Leave,Normal,Valid,Great performer
6316,Steven Moses,43.0,41066.92,2021-11-23,Finance,3.97,Active,Normal,Valid,Needs improvement in time management
4386,Laura Smith,47.0,,2020-02-15,Marketing,1.1,Inactive,Normal,,Great performer
528,Courtney Castro,,,2020-03-06,HR,,Inactive,,Invalid,
9799,Michael Fields,,33612.59,2016-09-23,IT,3.12,Active,,Valid,Struggles with deadlines
2003,Kelly Ramos,64.0,77583.41,2020-09-22,Finance,,Inactive,Normal,Invalid,
6673,James Burke,36.0,,2015-04-08,IT,,Active,Normal,Invalid,Struggles with deadlines
169,Sierra Fisher,15.0,,2022-02-09,HR,4.8,On Leave,Normal,Invalid,
9785,Jose Adams,,70114.9,2017-08-02,HR,3.73,On Leave,,Valid,
7582,Angela Simmons,,,2016-05-22,Marketing,2.97,Inactive,,Valid,Struggles with deadlines
1920,John Torres,,,2019-07-21,Sales,4.91,Active,,Invalid,Struggles with deadlines
702,Ashley Summers,69.0,83452.58,2023-06-07,Marketing,4.5,On Leave,Outlier,,Exceeds expectations
5096,Benjamin Sanchez,20.0,,2022-12-31,HR,,Active,Normal,Invalid,
4465,Linda Turner,,,2015-12-05,Finance,1.09,Inactive,,Invalid,
6460,Andrew Cox,62.0,,2016-04-20,Finance,,Inactive,Normal,Valid,Needs improvement in time management
7558,Kimberly Smith,,,09-12-2024 13:48:25,Sales,,On Leave,Normal,Valid,Needs improvement in time management
3152,Alexander Carson,,,2016-04-25,HR,1.72,Active,,Invalid,
4485,Kim Scott,,48074.57,2016-01-18,Finance,,On Leave,,Invalid,Great performer
773,Devin Allen,62.0,,2016-12-14,Sales,,On Leave,Normal,Valid,
1299,Natalie Rivera,30.0,,05-03-2022 12:49:18,HR,,Active,Normal,Invalid,Needs improvement in time management
6880,Amanda Price,,36245.2,2016-07-29,HR,,Inactive,,,Great performer
1353,Kimberly Perkins,80.0,84235.46,2018-08-29,Finance,3.49,Active,,Invalid,Exceeds expectations
3659,Andrew Bell,,121448.61,2016-02-07,Marketing,,On Leave,,,
8186,Gerald Shelton,,,2016-07-22,Finance,,Active,,Invalid,Needs improvement in time management
1288,Jason Rodriguez,,91696.56,2019-07-12,Sales,,Active,,,Exceeds expectations
7782,Nicole Parker,33.0,,2022-01-24,Marketing,3.42,Inactive,Normal,Invalid,Struggles with deadlines
9162,Christopher Crawford,56.0,,2019-11-02,Finance,,Inactive,Normal,Valid,
8616,Destiny Gomez,,,2020-01-27,HR,,Inactive,,Invalid,
5008,Loretta Walker,15.0,,2015-04-19,Sales,,On Leave,,Invalid,Struggles with deadlines
1774,William Arnold,,45710.36,2023-04-14,IT,3.9,On Leave,,,Great performer
2014,Peter White,62.0,97831.09,2015-12-11,Sales,1.38,On Leave,Normal,Valid,Exceeds expectations
9745,Alexander Nunez,,,2019-06-04,Finance,,Inactive,,,Great performer
8016,James Estes,,50604.67,2023-07-06,HR,,On Leave,,,
4848,Thomas Thompson,54.0,,2019-08-03,Marketing,1.28,On Leave,Normal,Invalid,Great performer
2770,Jesus Booth,49.0,,2018-03-06,Marketing,2.12,Inactive,Normal,Invalid,Struggles with deadlines
9246,Mrs. Wanda Travis,60.0,,2020-03-24,Marketing,1.21,Active,Normal,Valid,Needs improvement in time management
2148,John Webb,52.0,,2015-12-26,HR,,Inactive,Normal,Valid,Great performer
4246,Michelle Ferguson,,95784.24,2021-12-09,HR,3.8,Inactive,Normal,Invalid,Struggles with deadlines
7428,Eric Larson,,,2019-09-16,Marketing,,Inactive,,,Exceeds expectations
9228,Justin Banks,,,2017-07-28,Marketing,,Inactive,,,
450,Kevin Greer,,,2024-02-01,IT,,On Leave,,Invalid,Needs improvement in time management
4231,Colin Noble,,,2018-05-04,IT,2.39,Active,,Valid,Great performer
5602,Stephen Orozco,,110251.78,2019-04-10,IT,,On Leave,,,
7262,Thomas Anthony,22.0,136163.75,2024-11-19,IT,,Inactive,Normal,,
811,Antonio Sanchez,48.0,,2015-03-10,IT,,Active,Normal,Invalid,Great performer
7192,Rhonda Hernandez,,44441.17,2023-01-09,Finance,2.74,Inactive,,Valid,Struggles with deadlines
9189,Daniel Burton,48.0,60824.59,2023-04-14,Finance,2.74,Inactive,Normal,Valid,Struggles with deadlines
4065,Kari Hernandez,42.0,55664.3,15-01-2021 23:36:13,HR,,Inactive,Normal,,Great performer
9990,Carol Schmidt,52.0,,2024-11-25,IT,,Active,Normal,Invalid,
7769,Bryan Thompson,55.0,,2023-05-20,Marketing,1.94,Active,Normal,Invalid,Great performer
7545,Sarah Mendez,,56571.04,2020-09-03,Marketing,,Active,,,Struggles with deadlines
7066,Mary Henry,,,2021-03-18,Sales,3.72,On Leave,,Valid,
6819,Laura Martin,,,2017-05-27,Sales,3.08,On Leave,,Valid,Great performer
1478,Jennifer Hernandez,35.0,41049.85,2018-03-04,Sales,3.93,Active,Normal,,Great performer
1791,Terri Lopez,,,2016-02-07,Marketing,,On Leave,,,
2334,Juan Campos,,,2022-10-11,IT,1.26,Active,,Invalid,Great performer
2009,Manuel White,,119716.1,2018-09-15,HR,,On Leave,,,Exceeds expectations
683,Katrina Lewis,,,2018-10-17,Marketing,,On Leave,,Valid,Great performer
9373,Roger Pena,56.0,,2015-12-18,Sales,,Inactive,Normal,Invalid,Exceeds expectations
5757,Megan Foster,50.0,117331.11,22-12-2020 14:32:46,Finance,3.87,On Leave,Normal,Invalid,Struggles with deadlines
5332,Lindsay Parker,,,2015-03-18,Finance,,Active,,Valid,Needs improvement in time management
58,Jennifer Hoffman,26.0,95029.07,2022-07-25,IT,3.91,On Leave,Normal,Invalid,Struggles with deadlines
7171,Anthony Carr,,56745.51,2019-01-09,Marketing,,Active,,Valid,Struggles with deadlines
8803,Joseph Andrews,,,2020-08-21,Marketing,,Active,,Valid,
1246,Kenneth Bowman,51.0,102567.63,2024-09-26,IT,,Inactive,Normal,Invalid,
3657,Douglas Robinson,80.0,61397.17,23-02-2020 12:28:15,Finance,,On Leave,,Invalid,Great performer
4820,Pamela Gilbert,45.0,,2019-05-09,HR,4.81,Inactive,Normal,,Great performer
47,Crystal Cardenas,,,2020-12-16,Marketing,3.06,Inactive,,Valid,Needs improvement in time management
31,Daniel Martinez,,,2024-02-07,Sales,,Active,,Invalid,Great performer
7025,Kevin Lopez,32.0,,2023-06-27,Sales,4.49,On Leave,Normal,Invalid,Exceeds expectations
5156,Mr. Matthew Thompson II,48.0,92360.22,2016-10-01,Marketing,1.13,Active,Normal,,Needs improvement in time management
1469,Ashley Bennett,57.0,39790.92,2018-08-20,HR,,Active,Normal,Invalid,Great performer
1666,Emily Burns,22.0,,2018-07-13,Sales,,Active,Normal,,Needs improvement in time management
1417,Charles Mullins,31.0,,2023-02-04,Marketing,,Inactive,Normal,,Needs improvement in time management
7956,Ryan Davis,48.0,,2021-03-22,Marketing,,Active,Normal,Valid,Great performer
2359,Cynthia Thomas,,101200.31,22-09-2023 15:56:02,HR,3.24,Inactive,,Invalid,
2936,Deborah Harris,42.0,46460.0,2021-02-15,HR,3.98,On Leave,Normal,,Struggles with deadlines
9684,Gary Simmons,,,2021-05-29,IT,2.12,On Leave,,Invalid,Struggles with deadlines
8020,Austin Herrera,33.0,,2022-09-21,Marketing,,On Leave,Normal,,Struggles with deadlines
4627,Stuart Garcia,40.0,,2023-02-14,Sales,,Inactive,Normal,Valid,Needs improvement in time management
430,William Duran,19.0,,2017-08-09,HR,,On Leave,Outlier,Valid,
5827,Tammie Johnston,,86385.16,2018-08-28,Marketing,1.24,Inactive,Normal,Valid,Great performer
2596,Grant Rivera,,55371.03,2016-12-12,IT,3.63,On Leave,,Invalid,
386,David Baxter,57.0,,2023-06-26,Finance,1.95,Inactive,Normal,,
1946,Christine Hill,46.0,,2022-11-14,HR,4.72,Inactive,Normal,,Needs improvement in time management
7273,Jesse Wagner,,,2016-02-04,Marketing,,On Leave,,Invalid,
3707,Aaron Campbell,48.0,,2019-04-15,Finance,,Inactive,Normal,Valid,Struggles with deadlines
474,Paul Gardner,,90499.31,10-07-2024 23:00:43,HR,,Active,,,
2612,April Burke,35.0,80412.67,2017-02-22,Finance,4.37,Inactive,Normal,,Great performer
3352,Abigail Wood,53.0,149588.5,2017-11-13,IT,2.34,Inactive,Normal,Invalid,
9104,Colleen Kim,80.0,122027.21,2016-04-03,Sales,,Active,Normal,,
9145,Mr. Ronald Jones DDS,,41856.08,2015-12-07,Sales,,Inactive,,Valid,Struggles with deadlines
7750,Henry Jones,,118227.51,2023-08-29,Marketing,,Active,Normal,Valid,Exceeds expectations
1056,Terry Garcia,,,2017-11-25,Marketing,,Active,Normal,Valid,Great performer
2282,Donna Sherman,61.0,,2015-11-13,HR,1.48,On Leave,Normal,Valid,Exceeds expectations
3062,Sarah Greene,26.0,86211.38,2020-09-24,IT,,On Leave,Normal,Invalid,Struggles with deadlines
3718,Mrs. Molly Delgado DDS,37.0,74762.74,2024-06-23,HR,4.41,Inactive,Normal,,Struggles with deadlines
4211,Austin Freeman,22.0,,2024-04-23,Finance,,Active,Normal,Invalid,
6452,Carrie Sanders,52.0,56860.83,2022-05-08,Finance,,Inactive,Normal,Valid,Struggles with deadlines
5194,Mary Alexander,,133991.25,2021-07-28,Sales,2.47,On Leave,,Invalid,Great performer
812,Robert Schmidt,,,2017-08-04,Finance,4.63,Inactive,,Invalid,Needs improvement in time management
5072,Dr. Jessica Mccullough,46.0,,2015-05-31,Marketing,,Inactive,Normal,Invalid,Needs improvement in time management
8035,Lisa Lynch,,,2017-09-23,Finance,,Active,,Invalid,Needs improvement in time management
2923,Brandy Stewart,,,2018-08-22,IT,,On Leave,,Invalid,Struggles with deadlines
4985,Kimberly Mcbride,39.0,,2024-09-16,IT,,On Leave,Normal,Valid,Struggles with deadlines
6904,Rachel Valencia,,,2018-02-12,IT,,Inactive,,,Exceeds expectations
112,Dennis Beard,,,2021-11-04,IT,4.38,Active,,Invalid,
9361,Kevin Henry,34.0,,31-05-2023 06:35:30,Marketing,1.59,Active,Normal,Valid,Struggles with deadlines
2847,Jordan Thornton,19.0,124356.32,2024-04-22,IT,4.47,Inactive,Outlier,Invalid,Needs improvement in time management
1746,Tabitha Johnson,,,2021-10-03,Marketing,,Active,,,Needs improvement in time management
3128,Joel Hughes,35.0,115728.87,2021-12-15,HR,4.77,On Leave,Normal,,Struggles with deadlines
1453,Meagan Flores,,,2021-11-12,Finance,2.23,Active,,,Great performer
2150,David Davis,55.0,97746.32,2021-09-16,IT,,Inactive,Normal,Invalid,Great performer
320,Aaron Ward,64.0,,2023-09-09,Sales,,Inactive,Normal,Invalid,
7347,Dave Kennedy,27.0,5000.0,2017-11-29,Sales,,Active,Normal,,Great performer
4484,Elizabeth Kennedy,64.0,35487.93,2023-03-13,IT,4.44,Active,Normal,Invalid,Struggles with deadlines
1923,Vanessa Nelson,,,2020-11-16,HR,4.12,Inactive,,Valid,Struggles with deadlines
6503,Raymond Yang,37.0,78764.18,2020-04-22,Finance,4.41,Active,Normal,,Struggles with deadlines
9623,Danielle Ward,27.0,,2019-10-16,Marketing,,On Leave,Normal,,Great performer
4053,Robert Jones,,,2018-05-22,Marketing,,On Leave,,Invalid,Exceeds expectations
4735,Connie Mcclain,,36548.82,2022-03-19,Marketing,,On Leave,,Valid,Exceeds expectations
9149,Mary Thompson,,,2023-07-18,Sales,,Active,,Valid,Great performer
2130,Tammy Gould,,,2018-01-20,Sales,,Active,,Invalid,Exceeds expectations
7173,Jose Pierce,,33887.94,2023-12-17,Finance,,Active,,,Great performer
9040,Becky Walton,,121374.13,06-08-2021 18:28:10,IT,,Inactive,,Valid,Great performer
9714,Craig Brown,,,2024-07-14,Finance,1.98,Active,,,Great performer
6114,Dr. Amanda Smith,63.0,44099.63,2024-06-15,Marketing,,Inactive,Normal,Invalid,Great performer
8237,Alice Walker,,,2023-04-30,Marketing,4.11,Inactive,,Invalid,Needs improvement in time management
7145,Larry Gonzales,,85342.85,2019-01-03,Finance,4.48,On Leave,,Invalid,
5697,Terry Parks,,,2017-03-26,Marketing,4.43,On Leave,,Invalid,Exceeds expectations
5835,Dylan Stewart,31.0,109771.06,2025-01-12,HR,3.86,Inactive,Normal,Valid,Great performer
1053,Tracy Kelly,,,2025-01-06,Finance,2.8,Inactive,,,Struggles with deadlines
8854,Laura Marks,59.0,,2015-09-28,Marketing,1.17,Inactive,Normal,,Needs improvement in time management
9173,Mary Miller,,,2021-08-12,Sales,,Inactive,,,
100,Tammy Hall,62.0,,2018-06-11,Sales,,Active,Normal,Invalid,Exceeds expectations
9287,Alan Santos,,128869.59,2018-02-21,HR,,On Leave,Outlier,Valid,Needs improvement in time management
1457,Michelle Barnes,,53173.57,2017-12-12,Sales,,On Leave,,Invalid,Great performer
362,Keith Steele,44.0,85222.73,2024-10-27,IT,2.25,Inactive,Normal,,Needs improvement in time management
813,Cathy Anderson,34.0,,2023-09-23,Sales,,On Leave,Normal,Invalid,Struggles with deadlines
1093,David Kelly,30.0,112403.39,2016-07-11,Sales,,Inactive,Normal,,Needs improvement in time management
3023,Gail Carroll,,,2015-09-11,HR,,On Leave,Normal,,
9991,Cynthia Pace,,65609.07,2022-02-28,HR,,Active,,Valid,Needs improvement in time management
4368,Alexander Chandler,21.0,,2022-09-24,Sales,,Active,Normal,Invalid,Great performer
4743,Elizabeth Cooper,58.0,,2021-10-27,IT,2.3,On Leave,Normal,Invalid,
6833,Mark Graham,64.0,,2023-05-09,Marketing,,Inactive,Normal,Valid,Struggles with deadlines
8060,Jason Martin,54.0,,2020-05-30,IT,,On Leave,Normal,Invalid,Needs improvement in time management
5596,Wanda Kent,,106801.13,2015-05-01,HR,,On Leave,,,Great performer
1415,Gina Parker,50.0,,2019-06-08,Marketing,2.72,On Leave,Normal,Valid,Great performer
541,Samantha Wright,,,2017-05-23,Sales,3.25,On Leave,,,Struggles with deadlines
7970,Jimmy Reed,69.0,130878.96,2022-07-12,Marketing,1.29,Active,Outlier,Valid,
4413,Andrew Oneill,,37557.78,2022-11-21,Sales,,Inactive,,Invalid,Needs improvement in time management
1147,Robert Cervantes,70.0,128179.84,2019-09-06,IT,2.47,Inactive,Outlier,Invalid,Exceeds expectations
6993,Raymond Mitchell,,,2024-09-20,HR,4.21,Inactive,,Valid,Struggles with deadlines
755,Thomas Ball,,,2016-01-24,HR,,Active,,,
9306,Martin Mitchell,,,2016-01-14,Marketing,1.68,Active,,Invalid,Needs improvement in time management
3245,Whitney Jones MD,,,2018-08-06,HR,2.22,On Leave,,,Exceeds expectations
2743,Benjamin Hill,61.0,140256.53,2019-12-02,Marketing,,Inactive,Normal,Invalid,Needs improvement in time management
5014,Henry Wilson,,113669.25,2021-09-17,Marketing,,Active,,Valid,Exceeds expectations
9998,Peter Chapman,,,2025-01-09,Marketing,,Active,,Valid,Exceeds expectations
6205,Kimberly Mcpherson,,,2021-08-18,HR,,Inactive,,Valid,Struggles with deadlines
6142,Margaret Hudson,,,2018-08-21,Marketing,,Active,,Valid,
4419,James Moody,,,2019-10-15,HR,1.45,On Leave,,Valid,Struggles with deadlines
6335,Regina Adams DDS,36.0,107315.41,2016-01-03,Marketing,2.6,Inactive,Normal,,Exceeds expectations
7458,Zachary Graham,56.0,,2021-04-25,Marketing,,On Leave,Normal,Valid,Exceeds expectations
3906,Vicki Harper,64.0,,2024-05-24,Finance,,Inactive,Normal,,Great performer
4767,Rebecca Walker,,47603.4,2017-07-12,Finance,3.37,On Leave,,Valid,
5909,Eddie Howard,40.0,,2017-10-01,HR,,Active,Normal,Invalid,
6755,Carmen Parker,,42610.0,2022-10-18,HR,3.94,On Leave,,Valid,
9245,George Adams,67.0,5000.0,2021-08-19,HR,,On Leave,Outlier,Valid,
9561,Tiffany Brown,,,2017-10-20,Marketing,2.43,On Leave,,,Great performer
2862,Paul Hernandez,,,2017-05-13,HR,2.79,Inactive,,Valid,Exceeds expectations
4872,Hayley Fuller,,32756.44,2023-09-28,Sales,,Inactive,,Invalid,
8061,Teresa Padilla,36.0,115996.94,2019-11-25,HR,,On Leave,Normal,,Needs improvement in time management
602,Sonya Lee,66.0,128172.56,2019-10-09,IT,3.73,Inactive,Outlier,Valid,Needs improvement in time management
2931,Michael Porter,40.0,72935.22,2022-04-26,Sales,,Inactive,Normal,,
9371,Jill Rodriguez,,116935.84,2016-08-21,IT,2.45,Active,,Invalid,Exceeds expectations
9028,Mrs. Katelyn Torres,55.0,5000.0,2020-11-23,Marketing,,Inactive,Normal,,Needs improvement in time management
2914,Jacqueline Peters,36.0,,2023-08-30,Marketing,3.39,Active,Normal,,Great performer
9126,Jason Cameron,70.0,5000.0,2018-08-25,HR,2.71,Active,Outlier,Invalid,Exceeds expectations
5503,Nicole Griffith,41.0,,2021-03-13,Marketing,,On Leave,Normal,Valid,Struggles with deadlines
5236,Jacob Williams,21.0,,2021-09-26,IT,1.58,On Leave,Normal,,Struggles with deadlines
1045,Brian Hodges,,,2020-08-31,IT,,Inactive,,Invalid,Exceeds expectations
8123,Christine Maddox,15.0,82022.15,2022-01-23,Finance,,Active,,Valid,Needs improvement in time management
1558,Patricia Burke,,,2019-11-24,IT,,Inactive,,Valid,Needs improvement in time management
8372,Valerie Ward,,,2023-04-17,Marketing,,Active,,Valid,Great performer
1488,Lauren Brown,23.0,51898.24,2023-12-27,Marketing,3.67,Inactive,Normal,,Needs improvement in time management
4124,Maria Wong,25.0,,2018-07-29,Finance,,Active,Normal,Valid,Struggles with deadlines
181,Steven Rivera,47.0,,2022-11-30,Sales,,Active,Normal,Invalid,
5010,Kendra Massey,,,2018-12-10,Finance,,Inactive,,,Great performer
2116,Lisa Chandler,63.0,31344.34,2019-11-09,Finance,,Active,Normal,,Great performer
1700,Heather Bryant,28.0,102112.93,27-10-2021 22:29:57,IT,,On Leave,Normal,,Great performer
1380,Nathan Shields,,5000.0,2016-12-16,HR,1.62,On Leave,,,Great performer
9467,Mary Davis,,,2015-03-01,IT,3.21,On Leave,,Valid,Needs improvement in time management
7112,James Chapman,30.0,57227.61,2023-08-26,Marketing,,Inactive,Normal,Valid,
8004,Margaret Ayala,,109738.17,2020-07-27,IT,3.41,On Leave,,,Great performer
6693,Jonathan Bates,52.0,,30-09-2023 19:04:38,Finance,,Active,Normal,Valid,Exceeds expectations
619,Brandon Brock,,92933.6,2015-10-27,Finance,,On Leave,,Valid,
5991,Amy Burns MD,,63359.59,2017-09-06,Sales,1.59,On Leave,,Valid,Great performer
7676,Michael Ross,,,2020-06-28,Finance,1.18,Active,,,Needs improvement in time management
1601,Katherine Davis,60.0,41972.05,2017-03-27,HR,,Inactive,Normal,,Struggles with deadlines
6352,Stacie Prince,,,2017-08-24,IT,,Inactive,,,Exceeds expectations
6607,Robert Ramirez,39.0,,2023-07-05,IT,,On Leave,Normal,Invalid,Great performer
1616,Bruce Daniels,28.0,,2015-07-26,Marketing,,On Leave,Normal,Valid,Struggles with deadlines
6560,Joshua Tanner,,,2023-11-22,Finance,,Active,,Valid,
439,Cheryl Watson,40.0,46080.11,2022-06-11,Marketing,,Active,Normal,Valid,Exceeds expectations
4422,Jessica Smith,29.0,,2019-03-13,Finance,1.46,On Leave,Normal,Invalid,Struggles with deadlines
2084,Audrey Medina,19.0,,2024-10-18,Sales,,Inactive,Outlier,Invalid,
8743,Pamela Morgan,,94002.27,2016-12-08,HR,,Active,Normal,Valid,Needs improvement in time management
9648,Gail Torres,40.0,,2015-06-19,IT,3.02,On Leave,Normal,Invalid,Great performer
5688,Justin Pitts,,,2018-10-16,IT,3.98,On Leave,,Valid,Great performer
5808,Tony Wilcox,,,2019-09-10,Sales,3.98,Inactive,,Invalid,Needs improvement in time management
5441,Paul Cole,,,2015-09-23,IT,,Inactive,,Valid,Needs improvement in time management
7546,Sydney Thompson,15.0,113653.41,2018-09-11,HR,3.25,Active,,Valid,
4329,John Ball,18.0,,2017-08-30,IT,,Inactive,Outlier,Invalid,Great performer
2546,Brian Ochoa,,,2022-12-13,Finance,,Inactive,,Invalid,Great performer
8560,Thomas Chan,,94247.47,2022-01-27,HR,2.58,Active,,Valid,
8750,Scott Wise,,,2023-06-04,Sales,2.53,On Leave,,Invalid,Struggles with deadlines
9972,Erin Mcdaniel,,,2019-01-23,Finance,2.05,Inactive,Normal,Invalid,Exceeds expectations
1919,Timothy Coleman,,41872.73,2023-10-29,Marketing,4.72,Inactive,,,Struggles with deadlines
8746,Megan Brown,44.0,,2021-02-21,Sales,3.32,On Leave,Normal,Valid,
6324,Christine Garrett,,,2022-05-21,HR,,On Leave,,Valid,Needs improvement in time management
8205,Jennifer Charles,,139428.8,2023-04-11,Marketing,,Inactive,,Valid,Exceeds expectations
7938,Sarah Young,80.0,111745.88,2020-03-25,IT,,On Leave,,,Struggles with deadlines
9023,Paul Powers,67.0,200000.0,25-12-2024 18:57:17,Finance,2.3,Inactive,Outlier,Invalid,Struggles with deadlines
2055,Susan Jones,70.0,,2023-08-11,Marketing,2.28,Inactive,Outlier,,Exceeds expectations
8103,Austin Garcia,,,2024-12-22,HR,,Active,,Invalid,
9677,Laurie Owen,,,2021-05-12,Marketing,,Active,,,Needs improvement in time management
2363,Mr. Charles Velazquez Jr.,25.0,116074.43,2018-01-17,Finance,,Active,Normal,Valid,Exceeds expectations
2226,Laurie Jones,,,2024-11-20,Sales,,Inactive,,,Great performer
4460,Kimberly Wright,51.0,109246.63,31-05-2023 14:22:50,Sales,,Active,Normal,Valid,Struggles with deadlines
1127,Jennifer Perry,,115776.72,01-03-2020 17:04:11,Marketing,,On Leave,,Invalid,Struggles with deadlines
4152,Kayla Green,,,2018-03-07,Sales,,Active,,,Exceeds expectations
9994,Melissa Williams,49.0,136084.43,2015-10-09,HR,,On Leave,Normal,Invalid,Great performer
4454,Amy Luna,57.0,119682.94,2017-07-23,IT,3.71,On Leave,Normal,,Great performer
7655,Jennifer Mitchell,21.0,82850.99,2024-09-16,Sales,,On Leave,Normal,Valid,Great performer
